2018-12-07 14:43:14 61832 [pool-1-thread-1] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-809] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-757] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-860] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-713] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-861] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-710] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-704] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-703] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-708] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144417 [pool-1-thread-811] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144418 [pool-1-thread-795] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144418 [pool-1-thread-806] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144425 [pool-1-thread-810] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144426 [pool-1-thread-729] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-903] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-787] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-830] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-796] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-799] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-773] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-813] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-858] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144427 [pool-1-thread-705] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144428 [pool-1-thread-802] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144429 [pool-1-thread-797] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144429 [pool-1-thread-733] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144429 [pool-1-thread-794] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144429 [pool-1-thread-763] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144429 [pool-1-thread-791] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144435 [pool-1-thread-827] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144435 [pool-1-thread-808] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-839] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-826] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-834] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-805] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-714] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-838] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-804] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-706] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-732] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144438 [pool-1-thread-711] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144440 [pool-1-thread-822] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144440 [pool-1-thread-709] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144440 [pool-1-thread-702] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144440 [pool-1-thread-725] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144440 [pool-1-thread-931] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144445 [pool-1-thread-712] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144447 [pool-1-thread-707] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-699] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-716] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-798] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-719] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-836] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-717] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144448 [pool-1-thread-825] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144449 [pool-1-thread-904] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144450 [pool-1-thread-829] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144450 [pool-1-thread-837] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144450 [pool-1-thread-730] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144454 [pool-1-thread-929] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144455 [pool-1-thread-835] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144456 [pool-1-thread-906] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144456 [pool-1-thread-734] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-889] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-828] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-727] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-720] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-934] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-928] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144457 [pool-1-thread-932] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144458 [pool-1-thread-824] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144458 [pool-1-thread-907] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144458 [pool-1-thread-723] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144458 [pool-1-thread-715] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144459 [pool-1-thread-913] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144459 [pool-1-thread-933] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144468 [pool-1-thread-911] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144468 [pool-1-thread-908] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144475 [pool-1-thread-910] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144477 [pool-1-thread-927] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-726] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144477 [pool-1-thread-896] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-718] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-721] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-920] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-930] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-923] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144478 [pool-1-thread-919] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144481 [pool-1-thread-900] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144481 [pool-1-thread-886] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144481 [pool-1-thread-888] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144481 [pool-1-thread-722] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144481 [pool-1-thread-924] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144482 [pool-1-thread-918] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144486 [pool-1-thread-887] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144502 [pool-1-thread-935] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144502 [pool-1-thread-925] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144520 [pool-1-thread-902] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144520 [pool-1-thread-921] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144520 [pool-1-thread-912] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144520 [pool-1-thread-926] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144520 [pool-1-thread-922] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-893] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-917] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-879] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-894] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-724] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144521 [pool-1-thread-892] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144524 [pool-1-thread-728] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144524 [pool-1-thread-872] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144524 [pool-1-thread-898] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144525 [pool-1-thread-884] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144525 [pool-1-thread-877] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144525 [pool-1-thread-901] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144550 [pool-1-thread-899] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144550 [pool-1-thread-897] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144565 [pool-1-thread-946] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144565 [pool-1-thread-882] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144565 [pool-1-thread-880] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144565 [pool-1-thread-891] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144567 [pool-1-thread-626] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144567 [pool-1-thread-948] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144567 [pool-1-thread-867] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144567 [pool-1-thread-909] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:37 144567 [pool-1-thread-914] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
